feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
CSM5MCXB_P	0.0484078327438509	0.000781166177575072	0.000438582456325281	0	0.00432370773467456	0.0120657233692921	0	0.000133645297850193	0.00283102152065761	0	0.000267290595700386	0.0206303164005368	0	0.000933634756812616	0.0147461586388509	0	0.232311291898271	0.0256881321093181	0.0732244469249346	0.0294716116681757	0.00416935682729828	0	0	0	0	0.000272937580116591	0	0.000971281319587318	0.00287807972412599	0	0	0.000863988615679417	0.000988222272835934	0.00783048505713807	0.00612321343530532	0.0282386867373042	0	0.00058916870742409	0.000766107552465191	0	0.000517640238152156	8.84694225205503e-05	0.00175244749716239	0	0.000346348377527261	0.000239055673619359	0.0485810069326145	0.00149080388587821	0.00843847704594951	0	0	0.000607991988811442	0.00699096670726221	0.017601650425312	0.0227554648691688	7.34107974106694e-05	0.00120657233692921	0.0388192532051342	0.019066101717248	0.00109739730488257	0.0344183700167715	0.000152468579237544	0	0.00924787814560561	0	0.085664753593835	0.000764225224326456	0.00132327668153078	0.0551785670588811	0.022661348462232	0	0	0.0186595188392812	0.00217785365651653	0.00818436274722027	0.00577121807336186	0.0183018764929215	0.00463805653384332	0.00427664953120618	0	0.0016244491837284	0.026904116086941	0	0	0.0077890738380859	0.000508228597458481	0.00213456010932562
CSM67U9T_P	6.71526278502094e-06	0	0.00460555106006019	0	0	0.0600478798236572	0.0516907352876986	0.0884601566670808	0	0	0.000452161027524743	3.5814734853445e-05	0.000109682625488675	0.000477902868200657	0.307522101608641	0	0.0015075764952372	0.051640370816811	0.115023497823695	0.00163628569861677	0.0145094444575019	0	0	0	0	0.0593069624963766	0	0.000119755519666207	0.131886641887347	0	3.02186825325942e-05	0.00251710433391868	0	0	0.000166762359161353	0	0	1.11921046417016e-05	0.00248688565138609	4.14107871742958e-05	0.00329719402744528	0.000512598392589931	0.0246976173128428	0	0.000867388109731871	0.00200786357272126	0	0	0.000596539177402693	0	0	0	0	0.0107052480897875	0.00948307026291373	0	0.00356132769698944	0	0.00122777387919466	0	0	0.00495698314580962	0	0.0122643082663766	0	0.000608850492508565	0	0	0	0.0114886954147066	0.00207501620057147	0	0.014069594745083	0	0	0.000109682625488675	0.000407392608957937	0	0	0.000111921046417016	0	0.00028539866836339	0.000531624970480824	0	0.000365981821783641	0.00147511939177627	0
CSM67U9X_P	0.000243658482041035	4.45038323362621e-06	0.000329328359288339	0	0.00110925802098133	0.0384323970097875	0.00080329417366953	0.00102025035630881	0.000295950485036143	8.12194940136783e-05	0.0874411297742877	0.000130173709583567	0.000145750050901258	0.0594660207677134	0.00758790341333268	0.00244882337430282	0.253591737418488	0.00664664735942074	0.0183222277728391	0.16897882618917	0.0114686375930547	0	9.23454520977438e-05	0.000779929661692993	0.00380062728151678	0.0248576155514192	0	0.00387739639229683	0.00163551583835763	0	0	0.00419337360188429	0.000557410500011682	0.00583445241928396	0.0379817957073829	0.0073709472306934	0	0	0.000213618395214058	0	0	1.55763413176917e-05	0.00073876361678195	0	0	0.0018680483623146	0.00856698772473045	0.00230863630244359	0.0894727297204381	0.00170783456590406	0	0	0.000144637455092852	0.000751002170674422	0.00530708200609925	0.00221740344615426	0.00238763060484046	0	0	0.000542946754502397	0.000268135589825979	0.00322207746114537	0.000739876212590357	0.00738541097620269	0	0.0358422739678171	0	0	0.0170772330632322	0.0140264953565814	0	0.00226190727849052	0.0119759812816881	0	0	0.000931242691636283	0.00031931499701268	0.00120716645212111	0.000442813131745807	0.0354395142851739	0.000617490673665636	0.00110703282936452	0.00113484772457468	0	0	0.00022919473653175	0
PSM6XBQM_P	0	0	0	0.000130043709135571	0.0002962106708088	0.0369215764187407	0.00433479030451902	0.0262001950655637	0	0.0334356825488567	0	0	0	0.197157100025286	0.00718852725499404	0	0.000563522739587472	0.0035436910739443	0.0608315572734169	0.148517140483329	0	0	0	0	0	0.00985442329227324	0	0	0.0244771159195174	0	0	0.000715240400245638	0.00360871292851208	0.0048766390925839	0.00964852075280858	0.00344977061734639	0	0.000397355777914243	0	0	0	0	6.86341798215511e-05	0	0	0	0	0	0.00559187949282953	0	0	0	0	0.000166166961673229	0.00371708268612506	0.000498500885019687	0	0.000773037604305892	0.000628544594155258	0	0	0.00315717227179135	0	0.00135100964490843	0	0.259588917386121	0	0	0	0.016970704042192	0	0	0.000516562511288516	0.0190514033883611	0.000675504822454214	0.0073619188671748	0.0422353068670303	0	0	0.040219629375429	0.00320052017483654	0	0	0.00669002636997435	0.0113174150200484	7.2246505075317e-05	0
PSM6XBSG_P	0	0	0.000734075423052526	0	0	0.139758241083669	0.00338902416566062	0.0175027112193325	0.000549917128767572	0	0.00254752307094187	0.00887284892881259	0	0.00942532381166745	0.0766482167338503	0	0.0289870270712693	0.0824261832170408	0.0264497350166766	0.156682899879274	0.0196000695709112	0	0	0	0	0.0176485032023081	0	0.000373432096744491	0.0238459413558143	0	0.00029669947412576	0.148083730637802	0	0.000895213930551861	0.00352714288637433	0	0	0	0.000639438521822758	0	0	0	0	0.00204876102392012	0	0	0.00541220764870782	0.000662458308608377	0.0291532810869432	0.00722053978842258	0	0	0.00218432199054654	0.000511550817458206	0.00261402467721143	0	0	0	0.00325602095312148	0.00924628102555708	0.00414100386732418	0.00559380818890549	0	0.00810552270262528	0	0.132783245687627	0	0	0	0.00765791573734935	0	0	0.000439933703014057	0	0.000304372736387633	0.00137607169896257	0.00476509586462319	0	0	0	0	0.00096683104499601	9.97524094043502e-05	0	0.00257310061181478	0	0
MSM6J2RG_P	0	0	9.52620871711606e-06	0	0	0	0	0.00195181431937356	0	0.0233720238536266	0	0	0	0.274931675914146	0.0447763563733512	0	3.17540290570535e-06	2.96370937865833e-05	0.113471964367746	0.00248845741043776	0.00769929357870024	0	0	0	0	0	0	0.00975377925869161	0	0	0	3.49294319627589e-05	0.0016787296694829	0.0207734858091244	0	0	0	0	0.0164983350304098	0.000613911228436368	0.00169248974874095	0.00286315495331099	0	0	0.018011943748796	0	0	0	0	0	0	0	0	0	0.0137875994165726	0.000636139048776306	4.97479788560505e-05	0	0.00177293328901882	0.00109763093773882	0	0	0	0	0	0.207970896373902	0	0	0	0.212506430190884	0	0	0.0125428414775361	0.00125957648592979	2.11693527047023e-05	0.00657520095008055	0.000966380950969662	0	0	0	0	3.28124966922886e-05	2.22278203399375e-05	0	0.000103729828253042	0	0
ESM7F5AE_P	8.17741155346461e-05	6.08956179513322e-05	0.00562327534910588	0.00108916162392954	0.000391471829687136	0.0359927899588346	0.0112030538282465	0.0489374584604892	0.00159720506512351	0.00523354339421735	0.00391471829687136	0.00498126154841898	2.78379967777519e-05	0.0119059632468848	0.0654836677952654	0.00123531110701274	0.0351872279270784	0.0147332597946252	0.0764153011549289	0.0441615021383061	0.0105749590259485	0	0.0192151772758432	3.13177463749709e-05	0.00741708626647227	0.0572175226270718	0	0.00167375955626233	0.0166245037007137	0.00171899630102618	0.00485251081332187	0.302953959433079	0.0026028526987198	0.00304130114796939	0.0319023443073036	0.00593471293805698	0	0	0.000715088542228501	4.52367447638468e-05	0	0.000160068481472073	0.00989118823009496	0	0.000128750735097102	0.000859498150513089	0.000607216304714713	0.00124749023060301	0.0137276121610289	0.00225313786419929	0	0.000729007540617377	0.0017416146734081	0.00376856881378816	0.00139711946328342	0.00103348563037404	0.00146497458042919	0	0.00142843720965839	8.35139903332556e-05	0.00179729066696361	0.00272812368421968	0.000711608792631282	0.0108307206213441	0	0.0433141831113833	0	0	0.00100042800920046	0.0398344335141643	0.000436708574450983	0.000300998340159442	0.00490122730768294	0	0	0.000100912738319351	0.000208784975833139	1.0439248791657e-05	0	0.0138267850245496	0.000795122782964538	0.000294038840965004	0.0002749002181803	0	0.00111177999631147	0.00212090737950497	0.000100912738319351
CSM79HJI_P	0.000818606654557881	0.000515337612063955	0.000373592298724402	0	0.000249427799442468	0.0263107870381053	0.000135152508067945	0.00662137409445073	0.0167863810223903	0.00394799155681405	0.000286787029314909	0.221230371295805	0	0.000857064685308922	0.00575112379859859	0	0.0534423783325257	0.00830253943871054	0.0216068204768137	0.0597264205572459	0.000950462759990023	0.000639502111345888	0.000193388954633808	0	0.00376668941184485	0.0295907076607298	0	0.00271843337365933	0.00471934977359208	0	4.06556325082438e-05	0.0552290285611312	0.00443585914691297	0.0170456980297401	0.0328047002306383	0.000881238304638148	0	8.79040702880946e-06	0.0412863442125608	0	0	0.000398864718932229	0.00383701266807533	0.00026920621525729	7.14220571090769e-05	0.000319751055672944	0.000212068569570028	0.00114604931638103	0.0013976747175807	0.000986723188983862	0	0.000417544333868449	0.0219771163729023	0.000307664246008331	0.00605549164197112	0.000183499746726397	0.0106550721197957	0	0.00195586556391011	0.00108012126366496	0.00933431346371705	7.36196588662792e-05	0.00113725890935222	0.00530281304012931	0	0.0412204161598448	0.000395568316296426	0	8.02124641378863e-05	0.00833879986770437	0	0.000337331869730563	0.0149986319929061	0	0	0.000209870967812826	0	0.000318652254794343	0.000452705961983687	0	0.00217123053611594	0.234936813455476	0.0058588062847015	0	0.000101089680831309	0.00218771254929495	0
PSM6XBW1_P	0	0	0.00442476083742346	0.00198891446857637	0	0.0268766751507214	0	0.00778552669776737	0.000598159612749036	0.00805152544203725	0.00113420784358734	0.00856056872421871	0	0.0013705011443347	0.0121751811019369	0.000761539552122927	0.00403183883446642	0.00239668919329467	0.0396824218037955	0.0230176679876587	0.000283551960896834	0	0.0401334044463648	0	0.0154549321163103	0.000815549449436609	0	0.000209288352090521	0.0277624374666658	0.00292328569210308	0.0081622457315303	0.445188730834925	0.00439100465160241	0.00447201949757293	0.0710743243699408	0.0144989569338581	0	0	0.0001957858777621	6.48118767764193e-05	0	3.24059383882096e-05	0.00883601920051849	0	0.000193085382896416	0.00014987746504547	3.915717555242e-05	0.00238588721383193	0.00991351665192646	0.000968127409347763	0	0.000109370042060208	0.00392922002957042	0.00129623753552839	0.00276800723732624	0.000808798212272399	0.00070482915994356	0	0.00140425733015575	0.000216039589254731	0.000901965285138502	0.00284767183586392	0	0	0	0.0659136786816184	0	0	0.00172696646660501	0.0841825264479716	0	2.70049486568414e-06	0	0	0	0.000251146022508625	7.02128665077876e-05	0	0	0.0293327752310611	0.00125302961767744	0	0	0	0.000896564295407133	0.000337561858210517	4.18576704181041e-05
HSM7CYWS_P	0.000502755548724058	0.000589216694046029	0.00186371802138472	0.00178366140534586	0.00209107881093509	0.0196747139577109	0.00224798977837126	0.0322660185283032	0.00489626263693684	0.0106187095513947	0.0151050823142126	0.000560396312272039	9.60679392466352e-06	0.100019533814313	0.0404510069521165	0.000505957813365612	0.168106084623045	0.00134174888481134	0.0315423067193119	0.140870823846624	0.00156910967436171	0.000409889874118977	0.0181408291944063	0.00187652707995094	0	0.0218874788250251	0	0.0125560796595352	0	0.00345204128359576	0.00942426484009492	0.0104489895253924	0.000688486897934219	0.00346164807752042	0.0360286794821298	0.000903038628918371	0	0	1.60113232077725e-05	0	0	0	0.000236967583475034	0	0	6.08430281895356e-05	0.00540222045030245	0.000413092138760531	0.0375881823625668	0.000752532190765309	0	0.00932819690084828	0.000323428728797005	0.000960679392466352	0.00112079262454408	0.0026963068281889	0.00305175820340145	0	0.00320226464155451	0.00174523422964721	0.00714745467994966	0.00644615872344922	0	0.00477777884519933	0	0.188904793469942	0.000281799288456797	0	9.60679392466352e-06	0.0101255607965954	0	0.00571284012053324	0.00714745467994966	0	0	0	9.60679392466352e-06	0.000329833258080114	0.000349046845929441	0.00256501397788516	0.000787757101822409	0.00161714364398503	5.76407635479811e-05	0	0.000726914073632873	0.000102472468529744	0.000108876997812853
HSM7CZ2V_P	0.000602435988690905	0	0.00158064888121871	0	0.000109353067254125	0.0497536573630403	0.000256482648650583	0.0190572572660143	7.95295034575452e-06	0.0303961762214738	1.5905900691509e-05	0.00612973647899029	0	0.00226062613578072	0.00435821678947348	0	0.313193149328572	0.00506602937024563	0.0175998791151547	0.273752480326389	0.00240179100441786	0.000332035676935251	0.00129434266877155	0	0.0162279951805121	0.0310701887632765	0	0.0255210176595262	0	0	7.95295034575452e-06	0.0237673921082874	0.00627885429797319	0.00047916525833171	0.0307560472246192	0.00532847673165553	0	0	0.000186894333125231	0	0	0	4.77177020745271e-05	0	0.000248529698304829	3.18118013830181e-05	0	0	0.00523701780267935	0	0	1.5905900691509e-05	0.00242366161786869	0	0.0076328440943379	0.000829095073544908	0	0	0.000658106641111186	0.00630072491142402	0.000542788861097746	3.97647517287726e-05	0	0.0034277215990202	0	0.0457692292398172	0.00603827755001412	0.000178941382779477	0	0.0302410936897315	0	0.000658106641111186	0	0	0	0	0.000186894333125231	0.00030420035072511	0.00388501624390108	5.76588900067202e-05	0.00471808779261887	0.0112335423633783	0	0.00087084806286012	7.75412658711065e-05	0.000552730049029939	0
PSM7J1B3_P	0.000322262373500564	0	0.020441514724794	0.00307142006213096	3.97100555024391e-05	0.0128752218417524	0.0461354479446992	0.00502026740140451	0.00914553124417713	0.00108286266735497	0.0071982112147306	0.00562355478307618	0.000282552317998124	0.00119588359455422	0.005244781945976	0.00131348645123452	0.00957623261539589	0.0104437445971415	0.0115434076725936	0.0234640608724605	0.00802754045080077	0	0.00148759977151445	0	0	0.00679958334987919	0	0.00284690551755948	0.00606494732308407	0	0.000789619180567732	0.115715101734108	0.00304392848524466	0.00259337208627468	0.00936546385926756	0.00175793361089644	0	0.000349753950386868	0.000129821335296436	0	0	0	0.00020618682664728	0	0	0.000288661557306192	0.00213670644799663	6.72016323887431e-05	0.00539140368936962	0.00141581620964466	0	0.000177167939933959	0.000216877995436398	0.000736163336622141	0.00112715465233846	0.000277970388517074	4.58192948105067e-06	0.000354335879867918	0.000416955582775611	2.59642670592871e-05	0.000490266454472421	0.000166476771144841	5.04012242915573e-05	0.00219932615090432	0	0.0154548481395839	3.51281260213884e-05	1.68004080971858e-05	0.000178695249760976	0.00738454301362666	0	0.000271861149209006	0.00279497698344091	0	9.16385896210133e-06	7.33108716968107e-05	0.000285606937652158	5.19285341185742e-05	3.97100555024391e-05	0.367353141523583	0.000447501779315948	0.248206174608169	0	0.00779080742761315	0.000720890238351972	0	0.000143567123739588
MSM79HD6_P	0	0	0.000342555693846558	0	0.00020267878552588	0.0399691128949382	0.0147127670507097	0.0115926556059239	0.000352546901583749	3.71102001667104e-05	0.0673664318257077	0.000124176439019377	0	0.128180058691209	0.0175288603172066	0	0.00135880425225801	6.85111387693116e-05	0.0600828413852952	0.346500793587357	0.000265480662731082	0	0	0.00819279034449684	0	0.00212955456341277	0	0.00982992109800518	0	0	0	0.000432476563481279	3.71102001667104e-05	0.0166539159825068	0.114623417107231	0	0	0	0.000244070931865673	0	0	3.71102001667104e-05	0	0	1.71277846923279e-05	0.000382520524795323	0.00544663553216027	0	0.00443895086609498	0	0	0	9.27755004167761e-05	0.000333991801500394	0.000765041049590646	0.00013844959292965	0	0	0.0013687954599952	0.00780884250431049	0.0126702787261496	0.00269048951208651	0.00272759971225322	0.00324714251458716	0	0.106343560523882	0	0	0	0.0011803898283796	0	0	0.000289745024378547	0	0	8.56389234616395e-06	0.000256916770384918	0.000814997088276602	0.00121892734393734	9.13481850257488e-05	0	0	0.00018697831622458	0	0.00661417952202062	0	0
MSM9VZFJ_P	8.15233214930414e-05	0	0.000267862342048565	0.000717405229138764	0.000419262796249927	0.0783998136609795	0.0527712106213242	6.98771327083212e-05	0.00013276655214581	0	1.16461887847202e-05	0.0029884120421592	0	0	0.0211075525534269	0	0.00516159086938799	0.0247830897338846	0.0772794502998894	0.189497466953939	0.000866476445583183	0	0.0204903045478367	0	0.0225283875851628	0.000295813195131893	0	0.053276655214581	0	0	0	0.000249228439993012	0.0011529726896873	0	0.173614394689338	0.0139102078844698	0	0	2.79508530833285e-05	0	0	0.00034006871251383	0.000158388167472195	0.000272520817562453	0	0.000503115355499913	0.00569498631572818	0.00108309555697898	0.0416910266115414	0	0	0.00356606300588133	4.65847551388808e-05	0.000796599312874862	0.00194957200256216	0.00165142956967332	0.000221277586909684	0	0.000286496244104117	0.000612589530076283	0.0194491352704827	0.00916322133581785	0	0	0	0.0981657252664066	0	0	0.00059395562802073	0.0315425377045362	0	0	0	0	0	0	9.08402725208176e-05	0	0.000235253013451348	0.0388423688347988	0	0.00231759156815932	0.000624235718861003	0	0	0	0
CSM7KOQ5_P	0	0	0.00182980735623676	0	0	0.00250142204129745	0.00180467891563926	0.000180467891563926	0	0	0	1.82752295254608e-05	0	0	0.000783550465904133	0	0.000278697250263278	0.000760706428997307	0.011184440469582	0.232305580112895	0	0	0.000344944957293073	0	0	0.00034266055360239	0	0.00193488992600816	0.000141633028822321	0	0	7.08165144111607e-05	0	0	0.00575441289682948	0.00016676146941983	0	0	0.00124271560773134	0	0	0	0	0.00106453211985809	0	0.00899369733021741	0	1.1422018453413e-05	0.139124753569952	0	0.00201255965149137	0	0.00105996331247673	0	0.000463733949208568	0	0	0	0	0.0348577159161258	0.000950311935323963	0.020635018537936	0	0.0353077434431903	0	0.44941759127906	0	0	0	0.000858935787696659	0	0	0.0246898350888976	0	0	0.00650598171106405	0.00197372478874977	0.0070382477709931	3.4266055360239e-05	0.00139348625131639	0	0.00108280734938355	0.000808678906501641	0	0	0	6.85321107204781e-05
MSM79H94_P	0	0	0	0	0	0.000253943721697122	0.487917625030832	0.000238148179199215	0.000261233972080771	6.50047325875407e-05	0.000162815591901504	0.0393120676729642	0	1.94406676897318e-05	0.000124541777387344	0	0.000151272695460726	0.106314328865625	0.00946517508143817	0.130137044556795	0.0488677633633327	0	0	0	0.00420951207569224	0.00464692709871121	5.77144822038913e-05	0	0.0268791531645154	0	0	0.0023887720423758	0.0264143997025578	2.18707511509483e-05	0.057574144884006	0.0166885981699041	0	0	0.000186508905648364	0	0.000409469063214976	0	0	0	0	0.000911888818821482	0	0	3.40211684570307e-05	0	0	0	0.000189546509974885	0	0	0	0	0	1.57955424979071e-05	0	0	0	0.000122111693926128	0.00164334394064764	0	0.00893966953295011	0	0	0	0.00588809222652752	0	0	0.0114001290374318	0	0	0	4.86016692243295e-06	0.000524290506757455	0.000464753461957651	4.25264605712883e-06	0.00257285086456294	0.00367732379768583	0	0.000823798293352385	0	0	1.57955424979071e-05
MSM9VZJF_P	0.0149945364850316	0	0.000353521556780383	0	0.00771922353810802	0.0397470713952853	0	0.00137391332294194	0.00090991627966769	0.00321784962478507	0	0.00290048368176632	0	0.000395703106168951	0.00421815493885684	0	0.00620269640532853	0.000805466728800758	0.00257508315791165	0.0205805788112034	0.000130561938583664	0	0	0	0.0079361572206778	0.000767302469830149	0	0.00622077421220935	0.000357538847198342	0.0020909996625476	0.00721505359065418	0.0990744162877023	0.00043587601034854	0.00039972039658691	0.000739181436904437	0.000743198727322396	0	0.000650801047709341	0.000212916392151821	0.000506178592662821	0	0.000803458083591779	0	0	0	0.00305113207243978	0.0348178560524497	0.000855682859025245	0.0372543426909418	0.00282616380903408	0	0	0	0.00147635422859989	0.0235172181067314	0.0144341244717263	0.115334399254391	0	0.00326203981938262	0.0866670148318362	0	0.017392858864553	0	0.0268134048946666	0.000516221818707718	0.290829731162925	0	0.0184654754061481	0	0.0564047661133519	0.000397711751377931	0	0	0	0	0	0	0	0	0.00828365284183124	0	0.0195401005929521	0.00358141440761035	0	0	0	0
CSM67UAI_P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.334847004065853	0.0136770319814688	0.131071106527503	0	0	0.000853127142941993	0.00406855254561261	9.44919303891448e-05	0	0	0.0231964190258152	0	0	0	0.00210851993239777	0	0.00036986841323751	0	0.0117574959098493	0	0	0	0.0387119939957128	0.000283475791167434	0	0	0	0	0	0	0	0.000796431984708506	0.00120679693954136	0	0	0.000275376482848365	0.00202752684920708	0.0334231456633603	0.00761604958936507	0	0	0	0	0.373499603133892	0.0158260484554619	0	0.0001862840913386	0	0.00410364954832857
MSM5LLHR_P	0	0	0.000160202082006929	0	0.00145422147989516	0.0622627975624478	0.228555659371098	0.0136740228706559	0	0.000432028840509009	0	0.0120761362978642	9.09534401071597e-05	0	0.0153328895907922	0	0.000889896726503006	0	0.0655712289463457	0.189864272661876	0.00335390810395151	0.000552955573378755	0.00146145641263095	0.0024743469956425	0.0155974814165585	0.00132605981428961	0	0.0318822814430177	0.00878527546489611	0	0	0	0.00238132643189654	0.00648766754037093	0.0777982652698423	0.00303040325447946	0	0	0.00209399624610347	0.000896098097419403	0.00128265021787483	0	0.001800464689394	0	0	0.000210846611157507	0.00784576777106192	0.00273067032685359	0.0161649068554088	0.000598432293432335	0	0.00221285585533442	0	0.00557399889202173	0.00141597969257737	0.00125577761057044	0.00353374786052703	0	0	0.000578794618863743	7.33828891773675e-05	0.0265077599821401	0	0.00585409414507901	0	0.0661107482160723	0	0.000521948718796769	0.00604633664348732	0.0102188257084033	0.00103356181939954	0	0.0136089084760338	0	0	0.000275961005779678	0.000222215791170902	0	0	0.0532801117900464	0.0215404618781059	0.000932272761098387	0	0	0	0	8.26849455519634e-05
ESM5MEDZ_P	0	0	0	0	0.000227523945197292	0	0	0	0	0.0641583566658573	0	0	0	0	0.106627229182832	0	0	5.09381966859609e-05	0	0.457659321944685	0.00238051172512391	0	0	0	0	0.0718839831632281	0	0	0.00943884784590856	0	0	0	0	0	0	0	0	0.000522965485975865	0.000663894496807024	0	0	0	0	0.0192648259866304	0.00136174779140469	4.58443770173648e-05	0.0010866815293005	0	0.047577973644577	0	0	0	0.00578827708341469	0.00139061276952673	0.00181679568179927	0.00237541790545531	0.000804823507638183	0	0.000203752786743844	0	0	0.00056880986299323	0.000254690983429805	5.4334076465025e-05	0.00045165201061552	0.180195568716476	0	0	0	0.000448256130836456	0	0	0.00124458993902698	0.00170642958897969	0.00195263087296184	0.000578997502330423	0.00662536144895398	8.48969944766015e-06	0.00140929010831159	0	0.00462009443941666	0	0	0	0.00455047890394584	0	0
MSM5LLIQ_P	0	0	0	0	0	0	0	0.0106383762840373	0	0	0	0.0530346398307687	0	0	0	0	0	0.000950820236009798	0.00254043442902876	0.691098897589044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194181078431613	0	0	0	0	0	0	0	0	0	0	0	0	0.030915170619409	0	0	0	0.0166405825800888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSM5LLIC_P	0	0	0.00111526848788662	0	0.000176247092645295	0.0346600020225076	0.00535531124947632	0.00298030944366594	0	0.000130018347033415	0.0458401352190809	6.50091735167074e-05	0	0.107597405411653	0.0186345184264891	0.00622787882290056	0.0247453807370596	0.00826049898152295	0.0192037098568354	0.0298478785339709	0	0.00504471186489649	0.0317649268285636	0	0.0237037893124919	0.0113520463443175	0	7.22324150185637e-05	0.0113766053654238	0	0	0	0.0289449733462389	0.00224353881047659	0.0394822380491469	0.0313069733173459	0	0.00153277184669392	0.000809003048207914	0.00049840366362809	0	0	0	0	0.000361162075092819	7.3677063318935e-05	0.00500281706418572	0.000342381647187992	0.0607879111830225	0.0001357969402349	0	0.0173068866384479	0	0.000710766963782667	0.00527007699975441	0.00257147397466087	0.000524407333034773	0.001116713136187	0.00200372719261496	0.00959968795596712	0.0159546958293004	0.00280406235102064	0.00322012106152757	0.00522384825414253	0.000234033024660146	0.194062495485474	0	0.000985250140853209	0	0.0553589228702272	0	0	0.0673726181361148	0	0.000232588376359775	0.000258592045766458	0.000687652590976727	0.0134193380621488	0.00174224585024776	0	0.0135926958581933	0.000444951676514353	0.00116727582669999	0	0.00743560480201095	0.0170237355715751	0
MSM5LLHV_P	0.00194534173768886	0	0.000413328960432737	0	0.000372894605607796	0	0	0.00454661856476011	0	0	0	0	0	0	0.000307750367278723	3.14489426416213e-05	0.128920447653235	0.0309188033228054	0.29452159419183	0.0248603891582017	0	0.00884838464752474	5.16661200540922e-05	0	0.0049936428208803	0.0134489156853848	0	0	0.000777238153857213	0	0.000107824946199845	0	0.0133635542696432	0.119656487692232	0	0	0	0	0.000691876738115669	0.000739050152078101	5.84051791915825e-05	0.000732311092940611	0.0208124609696158	0	8.53614157415436e-05	0.000253837894178801	0.00584725697829574	0	0.00915164230871181	0	0	0	0.00137476806404802	0.000370648252561966	0.00217671610140936	0	0.00165106948868512	0	0	5.61588261457524e-05	0	0	0.000377387311699456	0.0111172012238131	0	0.0396840729076345	0	0	0.00261475494534623	0.0600427705619926	0	0.0910357035353104	0.0218839713724768	0	0	0	1.34781182749806e-05	0	0.000997380752348562	0	0.0124964619939528	0.00935381408283652	0.00162860595822682	0	0	0.05666650193411	0
CSM5FZ3T_P	0	0	0	0	0	0	0	0.00597396160195708	0	0	0	0.230202383188964	0	0	0	0	0	0.267243343499794	5.39635206600338e-05	0.336718378376218	0.0232302963196879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261823007646831	0	0.0272795590181038	0	0.0520628055434526	0	0	0	0	0.00130112044258082	0	0	0.002126562443788	0	0	0	0	0	0	0	0.00131511098497416	0	0.000351762208746887	0.000101931094580064	0	0	0.000133909477193417	0	0	0	0	0	0	0.000491667632680308	0	0	0.0511514216389721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
