feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
HSM5MD8F_P	-18.1841247123031	-18.7776389938191	-6.98942078251219	-16.7972393271908	-17.136413763737	-18.6466782360422	-18.0407896527093	-5.52699202218672	-1.49680829718449	-17.6935433505647	-19.7164293081908	-16.7397509487973	-17.6675135286184	-5.37554507017906	-4.87948488711396	-15.9566289619851	-5.02401372233673	-19.3859045190663	-8.69991416531721	-4.20989095711222	-7.76972498820551	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-15.1313314077849	-16.0183707269416	-14.7569940681854	-3.14166399587594	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-17.9064972291286	-14.4899917545868	-16.6369707029974	-8.71672747576429	-17.7956386002183	-9.20241450584639	-13.2170612818108	-13.5098430310386	-8.96603785507424	-4.57748062080894	-18.0511664480929	-10.1313314077849	-10.7232466691478	-7.83388599809689	-19.0777614989184	-7.23278815488991	-12.5838436124824	-12.8544912024261	-17.6080550435583	-7.84379660162985	-17.8552659394907	-4.64588909847932	-14.1879149361513	-12.2170612818108	-13.7523158283631	-7.41708589011879	-7.1483378330906	-18.3821117428709	-5.78158235832957	-16.0770755831465	-10.5098430310386	-10.4742191213079	-2.73627108071498	-15.7970138592133	-17.8850698784898	-17.6675135286184	-5.13469496710698	-14.6618461244837	-7.82614657673212	-15.6793683009696	-17.0371354788704	-19.1314668074696	-12.8544912024261	-13.5098430310386	-8.95832701341062	-9.4223801897883	-18.8432077832234	-8.04468480137438	-5.40393452246748	-16.4572739898118	-14.0777614989184	-10.1417731545066	-16.3497304458492	-16.9501229871399
HSM5MD8H_P	-18.1841247123031	-18.7776389938191	-11.3547242370703	-16.7972393271908	-17.136413763737	-5.60494300205305	-18.0407896527093	-18.4526273491019	-18.4869855562557	-17.6935433505647	-19.7164293081908	-16.7397509487973	-17.6675135286184	-2.40378470574918	-3.53879326102326	-15.9566289619851	-2.28504482130111	-19.3859045190663	-18.4402284402118	-17.4402284402118	-14.764767945128	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-18.4267500001292	-16.0183707269416	-14.7569940681854	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-8.16906630936341	-8.61680981351056	-14.4899917545868	-6.9842662482553	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-9.08892415456146	-18.0511664480929	-19.5862588965782	-16.2060575109875	-9.03850226052817	-9.60829831365504	-2.1350462004309	-16.2807236556265	-18.1652423357491	-17.6080550435583	-8.24070797677866	-9.55552783839988	-6.73537301080424	-18.4534287309697	-6.3017272595376	-8.89356793796356	-11.2988710023368	-8.56510479655172	-18.3821117428709	-8.73691847966214	-16.0770755831465	-10.7571616995695	-14.4039338014844	-2.70816552691577	-5.226662061284	-17.8850698784898	-6.57198461426696	-5.77292901542784	-17.3805557625182	-19.4983447639556	-8.49151608027919	-11.4029794056775	-12.9587955607392	-11.1514406386816	-10.3218809803833	-9.96602712997025	-11.2988710023368	-18.8432077832234	-10.2146344651688	-13.4733687335689	-16.4572739898118	-14.0777614989184	-10.3883326297131	-9.46566063843367	-16.9501229871399
CSM5MCXF_P	-18.1841247123031	-10.9389074512895	-10.5924570372681	-16.7972393271908	-9.7194623140034	-6.49028963134751	-18.0407896527093	-18.4526273491019	-18.4869855562557	-17.6935433505647	-19.7164293081908	-4.83922150483175	-17.6675135286184	-19.5062126515944	-3.65126102502088	-15.9566289619851	-6.21020947310691	-5.47130190120651	-2.56641546980349	-3.49691184971988	-12.8202629547909	-13.4243342784598	-15.2404219279857	-15.9626600744079	-5.79906378908506	-5.10692166469488	-16.0183707269416	-4.49762317936247	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-5.99974805220865	-4.44774151622117	-16.6369707029974	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-17.8844305052041	-18.0511664480929	-19.5862588965782	-9.23214011317641	-7.89701367058271	-19.0777614989184	-2.18244643794435	-18.6466782360422	-18.1652423357491	-17.6080550435583	-16.6504890801459	-7.72611580023534	-11.3267234818333	-15.0681904682345	-10.0625659190406	-13.7523158283631	-7.52226069914901	-18.4140272635307	-18.3821117428709	-7.86974542678212	-8.95966601145631	-7.74400992161574	-9.43156584769083	-3.13233481449086	-15.7970138592133	-17.8850698784898	-17.6675135286184	-4.41467358881305	-9.20091172852482	-19.4983447639556	-15.6793683009696	-17.0371354788704	-19.1314668074696	-12.4832279675133	-10.5290316571264	-18.2540967005496	-19.7164293081908	-18.8432077832234	-11.0795057814623	-6.78163270662652	-9.50213643006339	-14.0777614989184	-9.76440972005738	-16.3497304458492	-16.9501229871399
MSM6J2JH_P	-12.5799064481663	-18.7776389938191	-17.6796664111482	-16.7972393271908	-17.136413763737	-6.28095009921548	-7.99032731937476	-7.44655249095375	-8.92153800571887	-6.61653395464059	-19.7164293081908	-6.90654883149942	-12.1335047779781	-4.93684316582614	-7.66091219376942	-15.9566289619851	-16.7657729934776	-6.90034901516449	-5.97119467061691	-6.1435381025102	-13.1569637508021	-11.7930803394734	-4.63578168411479	-15.9626600744079	-7.1276991562969	-18.4267500001292	-5.9317760723384	-14.7569940681854	-6.68655490621149	-12.1362827675802	-19.5862588965782	-0.914941541787839	-9.68043332412025	-10.0681103600071	-6.45652403266101	-6.9385890976581	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-17.8844305052041	-18.0511664480929	-19.5862588965782	-16.2060575109875	-6.25936622740317	-19.0777614989184	-5.50803159238573	-7.12011456106891	-18.1652423357491	-10.2390781479356	-16.6504890801459	-10.3294778736383	-11.0820765391711	-18.4534287309697	-12.9379539688603	-12.087701088365	-10.248497300268	-8.55048268782639	-6.56634602580673	-7.28316668536976	-16.0770755831465	-10.5102722603292	-14.4039338014844	-3.4740554862661	-7.70076084304067	-17.8850698784898	-9.18532597387896	-3.69706188162928	-17.3805557625182	-19.4983447639556	-15.6793683009696	-17.0371354788704	-19.1314668074696	-19.2048146930997	-18.650562705281	-18.2540967005496	-19.7164293081908	-6.0887581369219	-11.1688378510904	-15.8953951022036	-16.4572739898118	-14.0777614989184	-17.4821997744315	-16.3497304458492	-16.9501229871399
CSM5MCYU_P	-18.1841247123031	-18.7776389938191	-10.2685671526547	-16.7972393271908	-17.136413763737	-8.92814271414993	-18.0407896527093	-5.78224030695433	-18.4869855562557	-17.6935433505647	-19.7164293081908	-16.7397509487973	-17.6675135286184	-19.5062126515944	-7.94199269291096	-15.9566289619851	-7.45347658181747	-19.3859045190663	-6.38881923250481	-6.97721075678588	-12.3482943451254	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-7.25794129581485	-16.0183707269416	-14.7569940681854	-11.6992015069845	-12.1362827675802	-8.68878489103921	-1.36828462886993	-15.99960663352	-17.9064972291286	-14.4899917545868	-16.6369707029974	-13.836849603725	-17.7956386002183	-11.1072862456216	-19.4869855562557	-19.1314668074696	-17.2032923810023	-7.54211091727826	-18.0511664480929	-12.6784429468177	-9.33605074937067	-8.69138200252525	-19.0777614989184	-2.70419226237946	-18.6466782360422	-18.1652423357491	-14.1072862456216	-16.6504890801459	-17.8552659394907	-8.92508291440087	-18.4534287309697	-18.7356133145492	-13.7523158283631	-10.4678759608781	-9.71496882284286	-9.96852217566577	-8.44797640344038	-16.0770755831465	-5.52869582731307	-14.4039338014844	-3.9929432487006	-15.7970138592133	-11.1783693436831	-17.6675135286184	-7.38987344887682	-17.3805557625182	-19.4983447639556	-15.6793683009696	-17.0371354788704	-19.1314668074696	-19.2048146930997	-18.650562705281	-18.2540967005496	-19.7164293081908	-18.8432077832234	-14.9114555230251	-11.7202631225124	-10.1495144810109	-14.0777614989184	-17.4821997744315	-1.82638166753858	-7.10641950180409
ESM5MEB9_P	-8.57994117529645	-8.1237020373951	-7.02489188311564	-16.7972393271908	-8.82945555543266	-4.82690691726914	-18.0407896527093	-5.64530606307829	-18.4869855562557	-11.5836777612777	-19.7164293081908	-16.7397509487973	-17.6675135286184	-8.85180950499143	-3.60677796953441	-11.8892367837581	-8.90785246192543	-4.9100791148817	-7.82945555543266	-2.67219253210978	-7.58106113527576	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-18.4267500001292	-16.0183707269416	-7.63819749765295	-5.00584154718374	-12.1362827675802	-19.5862588965782	-2.42057619292421	-15.99960663352	-10.9967212104245	-14.4899917545868	-16.6369707029974	-13.836849603725	-17.7956386002183	-9.40777885879078	-19.4869855562557	-19.1314668074696	-17.2032923810023	-9.72838277273076	-18.0511664480929	-10.4038099565878	-16.2060575109875	-16.0497651183291	-8.93623426329525	-6.30519938408875	-18.6466782360422	-18.1652423357491	-9.87451527805131	-16.6504890801459	-6.01325514250834	-3.06347072210678	-8.26234841926922	-7.5650908636209	-13.7523158283631	-6.9520855751969	-18.4140272635307	-18.3821117428709	-5.69799404399062	-16.0770755831465	-19.2048146930997	-14.4039338014844	-3.05063080975628	-15.7970138592133	-17.8850698784898	-13.5192871740078	-5.7579470161856	-17.3805557625182	-19.4983447639556	-15.6793683009696	-16.0371354788704	-19.1314668074696	-10.8419310689797	-10.5078824107355	-18.2540967005496	-19.7164293081908	-5.66179979610228	-8.54528238254072	-5.78554548071585	-8.13133824825614	-14.0777614989184	-4.51076962294494	-16.3497304458492	-16.9501229871399
HSM6XRQC_P	-18.1841247123031	-18.7776389938191	-11.3400749919544	-16.7972393271908	-17.136413763737	-18.6466782360422	-18.0407896527093	-18.4526273491019	-18.4869855562557	-17.6935433505647	-19.7164293081908	-0.859155913595517	-17.6675135286184	-19.5062126515944	-5.60176708822286	-15.9566289619851	-3.90349633749203	-6.8806433733171	-18.4402284402118	-6.89889669275424	-14.764767945128	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-18.4267500001292	-16.0183707269416	-14.7569940681854	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-17.9064972291286	-14.4899917545868	-16.6369707029974	-13.836849603725	-10.2364523608802	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-17.8844305052041	-5.57442739839039	-13.5727357487447	-16.2060575109875	-16.0497651183291	-19.0777614989184	-5.37208231237721	-18.6466782360422	-18.1652423357491	-17.6080550435583	-6.10024797728193	-17.8552659394907	-8.48103591460787	-18.4534287309697	-18.7356133145492	-13.7523158283631	-17.1183003453245	-18.4140272635307	-18.3821117428709	-9.68521047800309	-16.0770755831465	-19.2048146930997	-14.4039338014844	-14.9461468741913	-15.7970138592133	-17.8850698784898	-17.6675135286184	-10.7653808266871	-17.3805557625182	-19.4983447639556	-15.6793683009696	-8.43933662332748	-8.0397954603718	-4.09073455565759	-18.650562705281	-18.2540967005496	-19.7164293081908	-18.8432077832234	-14.9114555230251	-6.99681838762653	-9.60004309474041	-6.47681132874614	-8.05231350021823	-16.3497304458492	-2.40074586562142
HSM6XRQE_P	-3.28342115546639	-18.7776389938191	-17.6796664111482	-16.7972393271908	-17.136413763737	-18.6466782360422	-18.0407896527093	-6.1110471718694	-18.4869855562557	-17.6935433505647	-19.7164293081908	-16.7397509487973	-17.6675135286184	-4.18278292546831	-5.00812244082729	-15.9566289619851	-3.59206001705746	-19.3859045190663	-6.91546879225728	-3.38380400713644	-14.764767945128	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-18.4267500001292	-16.0183707269416	-14.7569940681854	-6.03294163597828	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-17.9064972291286	-14.4899917545868	-16.6369707029974	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-17.8844305052041	-18.0511664480929	-19.5862588965782	-16.2060575109875	-16.0497651183291	-19.0777614989184	-2.73733695315387	-18.6466782360422	-18.1652423357491	-17.6080550435583	-16.6504890801459	-17.8552659394907	-13.5792590926839	-18.4534287309697	-18.7356133145492	-13.7523158283631	-17.1183003453245	-18.4140272635307	-18.3821117428709	-15.9773363165653	-16.0770755831465	-19.2048146930997	-14.4039338014844	-2.18042750447018	-15.7970138592133	-17.8850698784898	-17.6675135286184	-4.81293536888752	-17.3805557625182	-19.4983447639556	-15.6793683009696	-17.0371354788704	-19.1314668074696	-19.2048146930997	-18.650562705281	-18.2540967005496	-19.7164293081908	-18.8432077832234	-14.9114555230251	-3.04418881146275	-3.89903894408816	-14.0777614989184	-17.4821997744315	-16.3497304458492	-16.9501229871399
CSM67U9V_P	-10.32190541653	-18.7776389938191	-17.6796664111482	-16.7972393271908	-11.8360639622436	-4.31823622139362	-18.0407896527093	-6.4441414197303	-18.4869855562557	-10.7515304520319	-19.7164293081908	-4.33137052014049	-17.6675135286184	-19.5062126515944	-4.45315426946791	-15.9566289619851	-19.2646289118694	-5.35336030300772	-1.81308240092537	-4.67967571513602	-3.2883273115101	-4.76023137863059	-15.2404219279857	-15.9626600744079	-4.88320558670257	-10.0382161259304	-16.0183707269416	-14.7569940681854	-5.99664294986845	-12.1362827675802	-19.5862588965782	-16.7627518532167	-7.81906360971738	-3.59193254974146	-3.57992307049159	-16.6369707029974	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-15.191544616842	-17.8844305052041	-18.0511664480929	-19.5862588965782	-10.95257797097	-6.96131221232715	-19.0777614989184	-8.53922684831906	-18.6466782360422	-18.1652423357491	-13.957079363205	-16.6504890801459	-9.61367154090714	-10.5375404716912	-10.5647619404262	-18.7356133145492	-13.7523158283631	-10.7437320814715	-8.06468833729155	-10.7712128178936	-10.6136715409071	-16.0770755831465	-6.44394396608722	-14.4039338014844	-4.4698925077075	-15.7970138592133	-8.09351253388145	-17.6675135286184	-4.4948327289606	-11.8696165219546	-19.4983447639556	-8.71010130359023	-17.0371354788704	-19.1314668074696	-19.2048146930997	-12.8866900353136	-18.2540967005496	-19.7164293081908	-18.8432077832234	-14.9114555230251	-8.11096218986823	-8.86220993048626	-14.0777614989184	-17.4821997744315	-16.3497304458492	-16.9501229871399
HSM67VDX_P	-18.1841247123031	-18.7776389938191	-4.68992649266821	-4.29436875623959	-6.75871770640565	-3.88904695853012	-8.54665437862439	-4.28952189089164	-18.4869855562557	-17.6935433505647	-19.7164293081908	-6.12669920345536	-17.6675135286184	-19.5062126515944	-6.33078766911108	-15.9566289619851	-3.00347005875471	-6.89997724143372	-7.98634605439102	-13.2464088936935	-9.44160065374627	-14.4243342784598	-15.2404219279857	-15.9626600744079	-7.19474677387103	-5.24675680770898	-16.0183707269416	-4.69837193123904	-15.2703034387695	-12.1362827675802	-18.5862588965782	-16.7627518532167	-8.40883935858891	-5.70466692157149	-3.90241443503656	-7.69295736571759	-13.836849603725	-17.7956386002183	-7.60397829201987	-12.4467075441794	-19.1314668074696	-10.2177524350705	-7.06858950844434	-18.0511664480929	-18.5862588965782	-11.4673178238546	-7.88019462924318	-8.24975233676789	-3.8467155916892	-18.6466782360422	-10.5418647772197	-17.6080550435583	-3.92902419720486	-7.74351571584649	-2.67718618514938	-6.11255314695873	-6.20633907893161	-13.7523158283631	-5.766778310117	-7.55662656853401	-10.8685824735118	-10.0297528419062	-16.0770755831465	-7.48133259277037	-14.4039338014844	-6.64925297006156	-15.7970138592133	-17.8850698784898	-6.82845222438092	-5.48880282191196	-13.0471000854701	-5.70600576102675	-14.6793683009696	-17.0371354788704	-19.1314668074696	-19.2048146930997	-18.650562705281	-11.0164032882472	-9.89975836939493	-18.8432077832234	-8.88842253861577	-7.45215349617634	-11.3526392198184	-14.0777614989184	-12.6320625861913	-16.3497304458492	-9.26658677563115
HSM67VDR_P	-13.100502300204	-9.28787243610576	-9.50326146970444	-16.7972393271908	-11.1285166763736	-8.4536897670979	-18.0407896527093	-8.07984282963794	-13.9935870962875	-7.99037038360398	-6.27966875745054	-10.0821237708892	-17.6675135286184	-3.47175300281952	-4.37214568303483	-15.9566289619851	-3.8044685296119	-18.3859045190663	-5.64781225944579	-2.92826713807452	-7.22477263608198	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-14.6854648009252	-16.0183707269416	-5.78390165552884	-5.36440397089165	-4.7051054844933	-2.45288244558398	-16.7627518532167	-15.99960663352	-17.9064972291286	-5.21316450201692	-8.6243532866218	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-13.4317082086794	-18.0511664480929	-19.5862588965782	-16.2060575109875	-11.5785495970087	-11.7859916768792	-5.86405874390435	-12.6045448055416	-18.1652423357491	-11.4790139234578	-10.7348528278874	-10.2412462762344	-8.16552619137106	-10.133239086616	-9.51553979948288	-13.7523158283631	-10.4201202344042	-10.7934474817982	-4.0048347932221	-3.76230876216281	-16.0770755831465	-10.3090889220155	-11.0549876409517	-4.15663505679955	-15.7970138592133	-17.8850698784898	-17.6675135286184	-5.66566026077872	-17.3805557625182	-19.4983447639556	-9.06623239811929	-13.6854648009252	-12.0108650877194	-10.0821237708892	-9.85452305854997	-18.2540967005496	-19.7164293081908	-4.43589547718012	-13.0283525144482	-11.4670412817917	-12.7420483292916	-14.0777614989184	-5.64738998663702	-16.3497304458492	-11.3306220835651
PSM6XBRM_P	-15.1342743144684	-18.7776389938191	-12.5118371083286	-15.7972393271908	-13.0246498232939	-18.6466782360422	-5.23881861392214	-6.04193443892841	-18.4869855562557	-2.13150555406063	-19.7164293081908	-3.18902301456309	-17.6675135286184	-19.5062126515944	-5.596136446748	-15.9566289619851	-12.9227702092747	-19.3859045190663	-2.36452345091558	-3.11629381868086	-6.50779675150247	-10.5211149219166	-15.2404219279857	-15.9626600744079	-4.09229101430539	-8.42873286568311	-16.0183707269416	-14.7569940681854	-5.57766742491674	-12.1362827675802	-19.5862588965782	-16.7627518532167	-6.68349716114162	-8.99418454256683	-4.26898872534016	-7.04263014952726	-13.836849603725	-11.5748469058544	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-17.8844305052041	-18.0511664480929	-19.5862588965782	-16.2060575109875	-6.5694228562843	-19.0777614989184	-6.14633717682993	-18.6466782360422	-18.1652423357491	-17.6080550435583	-8.62731432574849	-8.52577629928643	-7.51260798467118	-10.4783199821758	-12.6407348415108	-13.7523158283631	-12.3378077085535	-18.4140272635307	-18.3821117428709	-10.4221998958439	-14.9898844051332	-10.3405426762747	-10.7239903451602	-5.39822849423881	-8.6348479984339	-17.8850698784898	-17.6675135286184	-7.1189326275393	-17.3805557625182	-19.4983447639556	-4.51072969472301	-11.487384064604	-13.4514644903491	-11.5620228654968	-9.67484269583108	-18.2540967005496	-19.7164293081908	-18.8432077832234	-9.66281300696988	-10.430917112945	-16.4572739898118	-14.0777614989184	-7.81329567340988	-16.3497304458492	-16.9501229871399
CSM79HG7_P	-18.1841247123031	-18.7776389938191	-5.70351056155126	-16.7972393271908	-11.5936578933252	-18.6466782360422	-4.90654181624854	-8.60959943719423	-18.4869855562557	-17.6935433505647	-5.45985231768955	-4.67938776735109	-17.6675135286184	-19.5062126515944	-7.72858747341131	-15.9566289619851	-19.2646289118694	-5.62091475042206	-2.52612010986239	-7.33492362492504	-5.88986838044437	-14.4243342784598	-15.2404219279857	-15.9626600744079	-4.63907807444086	-9.72207416645264	-16.0183707269416	-3.8809230512326	-15.2703034387695	-7.76271615094999	-8.29088089878275	-16.7627518532167	-15.99960663352	-17.9064972291286	-2.23796797702075	-3.98040474483698	-13.836849603725	-11.7616025306393	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-17.8844305052041	-18.0511664480929	-10.4010128153828	-16.2060575109875	-16.0497651183291	-9.13566824886182	-8.30866223922284	-6.26619161489641	-18.1652423357491	-7.67623663022452	-16.6504890801459	-9.94158119674551	-10.124172610024	-7.61662963926176	-18.7356133145492	-13.7523158283631	-17.1183003453245	-9.3070366671738	-10.4361166163387	-15.9773363165653	-10.1184589588296	-5.49481598994438	-14.4039338014844	-3.6344202017946	-6.76104604267061	-17.8850698784898	-10.6095994371942	-3.03271623400771	-17.3805557625182	-19.4983447639556	-15.6793683009696	-17.0371354788704	-19.1314668074696	-19.2048146930997	-18.650562705281	-18.2540967005496	-19.7164293081908	-18.8432077832234	-14.9114555230251	-15.8953951022036	-16.4572739898118	-14.0777614989184	-17.4821997744315	-16.3497304458492	-16.9501229871399
PSM6XBVY_P	-18.1841247123031	-18.7776389938191	-17.6796664111482	-16.7972393271908	-17.136413763737	-5.63497219796607	-18.0407896527093	-18.4526273491019	-15.8020139394714	-17.6935433505647	-19.7164293081908	-9.3344083893884	-6.69113917800689	-19.5062126515944	-4.5368091408026	-15.9566289619851	-2.32519180621211	-5.04645867749925	-4.33879612037657	-12.057852843901	-6.90628720099473	-6.410340720785	-15.2404219279857	-15.9626600744079	-5.48777059272283	-3.84425891414841	-16.0183707269416	-6.25222927152353	-3.52417444503774	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-17.9064972291286	-3.07033427976281	-6.62559142642916	-13.836849603725	-7.38163259827476	-6.05533167757948	-19.4869855562557	-11.9640706975804	-12.4096965166926	-10.5693531826811	-18.0511664480929	-11.5770475744711	-11.9640706975804	-16.0497651183291	-12.2535773147754	-15.8432077832234	-8.37491065231855	-12.9540170329164	-17.6080550435583	-9.93411747547874	-7.53757133924479	-9.61416703003182	-8.17630509640693	-18.7356133145492	-13.7523158283631	-9.86419877066797	-18.4140272635307	-18.3821117428709	-15.9773363165653	-9.55408642602781	-19.2048146930997	-14.4039338014844	-3.24113183920297	-4.24987322250706	-11.9741949148541	-7.59989011564093	-6.32445802873874	-12.0471264373079	-4.28769438767085	-15.6793683009696	-9.46751717108098	-19.1314668074696	-10.7359247490136	-7.59012564492539	-18.2540967005496	-11.7230625980766	-18.8432077832234	-8.81788034493041	-12.9341174754787	-13.3425823208341	-14.0777614989184	-5.6401262570945	-7.02722687987022	-16.9501229871399
MSM79HF1_P	-18.1841247123031	-18.7776389938191	-17.6796664111482	-16.7972393271908	-7.02809733663202	-4.94224288213878	-18.0407896527093	-6.29433920023045	-3.90575030202156	-15.0233934034106	-14.0847939480748	-16.7397509487973	-17.6675135286184	-5.17268564319525	-7.25245426580339	-15.9566289619851	-8.21175112294995	-8.23114537374325	-4.00362895056091	-9.50244739556065	-14.764767945128	-8.14278949932241	-6.60413543781361	-15.9626600744079	-6.04778423289525	-4.73289450621543	-8.31373515524018	-6.64365404671136	-15.2703034387695	-9.8804354495686	-9.74416975947752	-16.7627518532167	-9.86352206663226	-5.98859444083338	-14.4899917545868	-8.69846282036176	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-9.3252675511078	-18.0511664480929	-19.5862588965782	-16.2060575109875	-7.64762990929275	-9.21818694793162	-2.18048657202817	-4.50105708249734	-18.1652423357491	-9.92887580462636	-16.6504890801459	-6.37983780641561	-5.96698147983729	-7.28248832355639	-7.01870475761702	-13.7523158283631	-17.1183003453245	-5.25465769508377	-8.93239887119006	-6.88512160323843	-16.0770755831465	-8.52753837652348	-14.4039338014844	-2.86436304307163	-3.81754925542502	-17.8850698784898	-5.90726607931465	-4.61780870237076	-17.3805557625182	-19.4983447639556	-15.6793683009696	-17.0371354788704	-19.1314668074696	-19.2048146930997	-18.650562705281	-8.93593056216031	-8.54901144330738	-18.8432077832234	-8.67024657791257	-5.75368228226787	-7.50900809372861	-14.0777614989184	-5.60220517596149	-9.43093636614257	-16.9501229871399
HSM7CZ2X_P	-18.1841247123031	-5.94135238437927	-7.40420909035914	-8.82235250050581	-9.14690129555231	-18.6466782360422	-18.0407896527093	-18.4526273491019	-18.4869855562557	-17.6935433505647	-19.7164293081908	-16.7397509487973	-17.6675135286184	-19.5062126515944	-2.679610697869	-15.9566289619851	-19.2646289118694	-19.3859045190663	-18.4402284402118	-10.4086247562338	-5.40690594651871	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-2.3700196871468	-16.0183707269416	-3.61569708118658	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-17.9064972291286	-14.4899917545868	-16.6369707029974	-13.836849603725	-17.7956386002183	-5.565084455265	-19.4869855562557	-8.64170324746901	-11.2003405545138	-17.8844305052041	-18.0511664480929	-19.5862588965782	-9.6063329141896	-16.0497651183291	-8.921233742183	-1.61821632942946	-18.6466782360422	-18.1652423357491	-17.6080550435583	-8.67205232054958	-11.1469012955523	-6.80964431972546	-7.40469905301995	-6.99974263381908	-10.7836027662451	-17.1183003453245	-9.89483800753952	-18.3821117428709	-15.9773363165653	-8.89071405511479	-19.2048146930997	-14.4039338014844	-4.83055804555231	-15.7970138592133	-17.8850698784898	-17.6675135286184	-9.50830083122908	-10.8675650773894	-19.4983447639556	-8.69105104832195	-17.0371354788704	-19.1314668074696	-14.6063329141896	-18.650562705281	-5.22068617914999	-19.7164293081908	-18.8432077832234	-14.9114555230251	-3.91336876700254	-8.64054862952752	-14.0777614989184	-10.1901687494565	-16.3497304458492	-16.9501229871399
