"","CSM5FZ3N_P","CSM5FZ3T_P","CSM5FZ4A_P","CSM5FZ4E_P","CSM5MCTZ_P","CSM5MCU4_P","CSM5MCUQ_P","CSM5MCV1_P","CSM5MCWK_P","CSM5MCXB_P","CSM5MCXF_P","CSM5MCYU_P","CSM67U9T_P","CSM67U9V_P","CSM67U9X_P","CSM67UAI_P","CSM67UCU_P","CSM67UH7","CSM6J2H9_P","CSM79HG7_P","CSM79HH2_P","CSM79HHW_P","CSM79HJI_P","CSM79HKX","CSM79HNE","CSM79HNY_P","CSM79HQR_P","CSM7KOP6","CSM7KOQ5_P","CSM7KOUJ_P","ESM5GEYU_P","ESM5GEYX_P","ESM5MEA7_P","ESM5MEB7","ESM5MEC7_P","ESM718U9_P","ESM7F5AE_P","HSM5MD3L_P","HSM5MD4U_P","HSM5MD5X_P","HSM5MD5Z_P","HSM5MD6E_P","HSM5MD82_P","HSM5MD8F_P","HSM5MD8J_P","HSM67VCX_P","HSM67VDR_P","HSM67VDT","HSM67VDX_P","HSM67VID","HSM6XRQE_P","HSM7CYWS_P","HSM7CZ1T_P","HSM7CZ2V_P","HSM7CZ2X_P","HSM7J4J7","HSM7J4JH","HSM7J4JT_P","HSM7J4JV_P","HSMA33IE","HSMA33J1_P","MSM5LLFG_P","MSM5LLFK_P","MSM5LLH2_P","MSM5LLHV_P","MSM6J2JF_P","MSM6J2JH_P","MSM6J2LW","MSM6J2N6_P","MSM6J2PO","MSM6J2RG_P","MSM79H52_P","MSM79H5E","MSM79H7C","MSM79H8D","MSM79H94_P","MSM79HBZ","MSM9VZFJ_P","MSM9VZJF_P","MSM9VZL5","MSM9VZLX_P","MSMA267V","PSM6XBQM_P","PSM6XBRK","PSM6XBRM_P","PSM6XBSE","PSM6XBSG_P","PSM6XBTR","PSM6XBVY_P","PSM6XBW1_P","PSM6XBW3","PSM7J4EF","PSMA264O","PSMA265X"
"s__Faecalibacterium_SGB15315|t__SGB15315",0,0,0,0,0.872219025088524,0,0,0,0,0.770896014993625,2.94042017167806,0,0,0,0,0,0,0.0351789776580177,0.0586369767827911,0,0,0,0,0.259435275729867,0.0206062732236714,0,0,0,0,0,0.0016778327415606,0.341456434603569,0,0.404864397405594,0,0,0.0320180320758352,0,0,0.0209562372347366,0,1.36942806972622,0,6.63961987635702,0,0.0198939392450582,1.30594704198888,0,0,0,0,0.157471507646066,0,0.0008694871649837,0,0.0257343887021673,0,0.0673132023071629,0.897092913862342,0,0.0371830724964701,0,0,0,0,0,0.154913091773277,0.400082743892136,0,0.0272718877444644,0.0043947934675509,0.0263267311052479,0.208564791000116,1.27438324735814,0.297314683463295,0,0,0.261183287161211,0.663420177262483,0.170877443194734,1.7628169094078,0.0234435961301427,12.8042709206967,1.6654763904636,0.227863758044439,0,0,0.0077516522070915,0,0.0927629628290535,0,0.188444207005395,0,0
"s__Dysosmobacter_sp_NSJ_60|t__SGB15124",0,0,0.218749624431979,0.0456593004429059,0.0595388274693486,0.199548193560733,0.0963472406200092,0,0.0417941854167046,0.0017620211844245,0,0.309468647018894,0.136858986888592,0.0119980117610022,0.07084085263292,0,0,0,0.0078531665334095,0.206388698779512,0.0381403053115011,0,0.011447457797159,0.0038521989923893,0.0119889556285459,0,0,0,0.42555507923096,0.003163506557258,0,0,0,0,0.032526438680903,0,0.0479570109724402,0.0178936082239751,0,0,0,0,0,0,0.247534227935088,0,0,0,0,0,0,0,0.0353869992808908,0,0,0,0,0.0181802748247265,0,0,0.0340468644648189,0.134410258532428,0,0,0.0162353130041335,0.0583018699236285,0.006718544530168,0.0010701518205791,0,0,0,0,0.0004613244658264,0.0437141507161746,0.0375595179178665,0.0201109273165759,0,0.0859894223520055,0.0054384259776725,0.0052612754329504,0,0.0212746979434663,0,0,0,0,0,0.0070504590153964,0.0017079433605046,0.0311074278587558,0,0,0,0.205637588611865
"s__GGB16040_SGB9347|t__SGB9347",0,0,0.0400655596124637,0,0.0139285383476931,0,1.47073142956611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763138338854688,0,0,0,0,0,0,0,0.0647447557531347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907415778954288,0,0,0,0.0764571805634086,0,0,0,0,0,0,0,0,0,0.32705684940811,0,0,0,0,0,0,0,0,0,0,0,0
"s__GGB1246_SGB1667|t__SGB1667",0,0,0,0,0.981033104093285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s__Blautia_obeum|t__SGB4811",0,0,0,0.152450886680211,0.0360780244950507,0.0435314253028586,0.0074632357655289,0,0,0.949737249610083,0.36714581266275,0,0.958078995737204,0.0132388840625771,0.0172456562553219,0,0.0047913102842118,0.0110027035560814,0.0113513952619283,0.0054795959440571,0,0,0,0.0086292849223453,0,0.985056199231199,0.182518120158018,0.024577247370978,0,0,0,0.029071235522197,0,0.0602633592631871,0,0,0.155733112956468,0,0,0.0111102009193467,0,0,0.0571330224070841,0,0.110582842500565,0,0.0505500753245586,0.0452156711457668,0.284831727526764,0.0034071816082508,0,0.0134615570194753,0.0981997997883988,0,0.0116005396925579,0,0,0,0.0067128855910159,0.0109365575189046,0.030570108591347,0,0.0250003736483002,0.817419018113325,0.0133204473795197,0.0437620803328834,0.0320155269268422,0.0175926473534607,0.0060889140107241,0,0,0,0.03127779878303,0.039781919869042,0.0668459764224427,0,0,0.0113927122702014,0.0023802529209758,0.0107421225533113,0.0040397327470374,0.114748523539292,0,0,0.122059602917716,0.954888406465412,0,0,0.451274765416403,0.0054169831271281,0,0.445414288508947,0,0.110617842003607
"s__GGB4248_SGB5746|t__SGB5746",0,0,0,0,1.03600754029963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s__Ruminococcus_SGB4421|t__SGB4421",0,0,0,0,0,0,0,0,0,0.494665911712709,0,0.396921465762731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144418164356034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019475930629635,0,0,0,0.295078936083867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s__Ruminococcus_sp_BSD2780120874_150323_B10|t__SGB4290",0,0,0,0,0.134309104236235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92065627389506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704660937878093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s__Sutterella_wadsworthensis|t__SGB9283",0,0,0,0,0,0,0,0.305941118254326,0,0,0,0,0.0008591377217609,0,0.786633388682027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151047555349895,0,0.110340805990136,0.279821361383271,0,0.0125858098863317,0,0,0.378893562170268,0,0,0,0,0,0,0,0,0,1.81169043559603,0,0,0,0,0.0509513553302298,0,0,0,0,0,0,0,0.28318703192568,1.24461524496491,0,0,0.0538737176395172,0,0,0.35014518207915,0.266889378283838,0.58773179325506,0,0,0,0,0,0.555197027666981,0,0,0.973615255189686,0.140186351621142,0.184845580539999,0.944670221492995,0,1.40130976663724,0,0,0,0,1.13655710954097,0,0.847301974676941,0,0,0,0
"s__Firmicutes_bacterium_AF16_15|t__SGB4993",0,0,0,0,0,0,0.0097046165820871,0,0.0088582044433426,0.222883933021806,0.0172650458436041,0.0011078067173397,0,0,0.0105299564659149,0,0.0566846289994281,2.2570691505651,0.616291125569346,0,0.0782490889241404,0,0.232623974958897,0.0541283345597271,0.0759927931513156,0.118111070195651,0,0.0215243646987988,0,0,0.358877548577986,2.76660868253559,0,0.32289247040679,0.20986937135151,0,2.44757691895393,0.710143984128695,0,0.121670425282547,0,1.58249110494826,0.393618246984284,0.138219040764893,1.30256101062245,0.337351095701901,0.142332836089853,0.0046799787669991,0.0254002964530106,0,0,0.11057935404742,0.0751579181951924,0.899725133801714,0,0.342696121878772,0,0,0.0162473226953871,0.0054915480307691,0.430412873475114,0.003303745035079,0.0674150974416113,0,0.0490207662120795,0.0094693317888917,0.10527008322528,0.0776346502565624,0.106838123291903,3.87075408500266,0,0,0.0794785167207918,0.0045620686884481,0.0569578233749897,0,0,0.149836424184647,0.0037812878681324,0.0396411346424869,0.0629257446567186,0.27846378216954,0.367731480557377,1.03440280543502,0.44788317417862,0,0.0183492641068931,0.0096317746111972,0,6.05870791045579,0,0.0718372442152377,0.0584516428004642,0.027950492076537
"s__Alistipes_finegoldii|t__SGB2301",0,0,0.790676349245839,0.0185595860469325,0,0,0,0,1.98356189999665,0.0577394764122756,1.92318278073815,0,0,1.05441813045726,0,0,5.32878993944498,0,0,0,0.179613262709323,0,0.200423042864348,0,0,0,0,0.706164141133695,0,0,0.0055073306192894,0.577448757074051,0,0,0.0726675940142345,0,0.0287226002688127,0.0633330985784287,0,0.0550670101483617,0.4401226556853,0,0.229767740743754,0.196890077188825,1.42168080955512,1.44950449267123,0,1.02746441057271,0.858339979791919,0,0,0.0040671765876376,0,0.132876270677338,0,0.0276975734466292,0,0.0321534745052553,0.113223112149665,0.326288370767661,0,1.92661224445892,0,0,0.394131085667046,1.7816782815135,0.234692908812177,0,0,0.0416301594262911,0,0.520350767319823,0.402643993773283,0.052242495540475,0.73814074543024,1.45726397117125,0,0,0,0.0530603427692257,0,0.333466065397952,0.340893192359008,0,1.04268964024077,0,0,0.279814610584814,0,0.0967778131241245,0,0,0,0
"s__Parasutterella_excrementihominis|t__SGB9262",0,0,0.34563664814843,0,0.153693056819084,0.94854065914143,0.0536806688754191,0,0.303325912653275,0.417653839145461,0,0,0,0,0.0119236271746389,0,0.202330427481806,1.85565397930863,0,0,0.204489180481089,0.377805853742878,0.0574047267826743,0,0,0.131278973452546,0,0,0,0.274624285853367,1.82433239668028,0,0,0,0.120877323283914,0.106924834675943,0,2.74374930276903,0,0.0326154467820875,0,0.220221555682448,0.22497563225127,0.481983419485524,0,0.351100496953099,0,0.108998474547549,0.0164173720752746,0,0,0.052211382586792,0.301824098921057,0.500552892291584,0.73780340510398,1.10811592488933,0,0.0376369476971936,0,0.0076722111713166,0,0,0,0,0.298244491144138,0.208677880858396,0.0028296746812905,0.0155009869768742,0,0.0006179915704307,0,0,0,0.0866282371474348,0,0.135753181314617,0,0.0648197515054951,0,0,0,0.117689127073288,0,0,0,0,0,0,0.203573710546298,0.0030187996493472,0,2.87878016869868,0,0
"s__Bilophila_wadsworthia|t__SGB15452",0,0,0.243980810710314,0.221123753966319,0.0582275106424082,0,0.578485124869976,0,0.31230339273993,0.0424607949419989,0.0178251713766981,0,0,0,0.0132520969145338,0,0,0.0508670056524589,0.085440865385206,0,0.0847442367363342,0.112160480292739,0.0769685114706597,0.0662596185660628,0,0,0,0.0245464101722691,0,0,0,0.0187649407084817,0,0,0.0382392771911923,0.285057153429855,0.0168162862456781,1.18578980856034,0,0.0108573679985553,0,0,0.146749411636774,0.177441398350921,0.175900311441099,0,0,0,0.10980987184968,0.0135834983585576,0,0.01149176757409,0.0903350479660601,0.181194914560007,0,0,0,0.0668093609725285,0,0.514835952066223,0.199260086051371,0.679796256351832,0,0,0.569636393377728,0,0.0048630201489939,0,0,0,0,0.0083605716695024,0.027387295787894,0,0.269428545503232,0.0847948861527396,0,0,0,0.151436903794009,0.217854349158629,0,0.0961763268144911,0.0797965189339911,0.0454643271971438,0,0,0.17256287393421,0.127118611365249,0.0435350751461701,0,0,0,0.13103763155175
"s__Clostridium_sp_AM22_11AC|t__SGB4749",0,0,0.181047363264723,0.305397548601658,0.0397682045400943,0,0.0373563469426367,0,0,0,0,0,0.0042874276691724,0,0.288440935979254,0,0,0.253163697152705,0.0438428802324792,0,0.368138665575276,1.68344355330306,0.0068737621876705,0,0.0102785858494564,0,0,0,0.0359477291282744,0,0,0,0,0,0.0556875683285449,0,0.102954597729459,1.02077499693237,0,0.0211079369872114,0,0.188644871612482,0,0,0.0632469944455777,0.0039660199778555,0.0120430499453228,0,0.0152824090539936,0.0086084101695187,0,0.0841187816596124,0.054711317024965,0.02782358927948,0,0,0,0.0067010897506382,0.0072277184500878,0.163024514845629,0.0193953875492769,0,0,0.729854460213532,0,0.090974422514379,0.0317603923244308,0.0189627659722326,0,0.534305880756984,0,0,0.249799509503899,0,0.486701593916032,0,0,0.162647042757652,0.219954954257641,0.0258165634005289,0.163769720162709,0.0107957516482881,0.012376205438626,0.0711546055602692,0.0292910191120171,0,0.0229831652551753,0.0240254985901704,0,0.0952454275153188,0,0.135602537778959,0,0.0051198554519959
"s__Lachnospira_pectinoschiza|t__SGB5075",0,0,0.157618404577698,0,0,0,0.11095236723113,0,0,0.857070597719881,0,0,0,0.878782268560399,0.0014262711931386,0,0,0.216805579511033,0,0,0.0908407053989304,1.17292026702148,0.073998693704961,0.0318681916643118,0,0,0,0.197666443723926,0.0525091092472928,0,0.321444789404,0,0,0,0.299884399328893,0,0.0321728510197892,0,0,0.0635549724892151,0.173528658874022,0.0022515953725817,0,0,0,0.0065355540480155,0,0,0.766443167719977,0,0,0.260610320994926,0.0463117270073502,0.0134925776137657,0,0,0,0,0,0,0,0,0.144687722182675,0.127830438625884,0.315603411567815,0.0572189410222393,0,0,0,0.361934387794105,0,0.0069918784770592,1.18981730729507,0,0,0,0,1.99628017608683,0,0,0,0,0,1.49707031222439,0,0,0,0.0102405027666249,0,0,0,6.03870731356467,0,0
"s__Clostridiaceae_bacterium|t__SGB4721",0,0,0.100278663524002,0.141215980003804,0.128130784570843,0,0.198093075894954,0,0.0419293644791254,0.0053252195795941,0,0,0.0794537173836228,0,0,0.231071381008487,0,0,0,0.124893831781621,0.0001411988654824,0,0.0025996921094395,0.110295012176033,0.0053111482613831,0,0.168164772032338,0,0,0,0,0.0558036749444587,0,0,0.0091275742654937,0,0.0095397958798366,0,0,0,0,0.0513596668607882,0,0.0175328898934491,0.242005460896019,0.291019683244296,0.0249272531440463,0.006223889288071,0.145926330782693,0,0,0,0.407967561085196,0.051524877803546,0,0,0,0,0,0.127156595201562,0.233972206765328,0.146755832084566,0,0.0059425049273312,0,0.0844684543083585,0.037798577914835,0.0150550903849662,0,0,0,0.0051697026003728,0.0797322451769963,0.023184841618158,0.0383584738113618,0.0203939306913034,0,0.259979715532087,0,0.0317534440255115,0,0,0,0,0,0,0,0.0105410141344942,0,0.0024748027582212,0,0,0,0.602899184773143
"s__GGB42994_SGB4746|t__SGB4746",0,0,0.0603406200146971,0.0542394106662401,0.117413291273734,0.370262066824395,0.127710504805827,0,0.0220978008510316,0,0,0,0.196238620965685,0,0,0,0,0,0,0,0,0.0164439425015919,0,0,0,0,0.043206963383223,0,0.0273580580963955,0,0,0,0,0,0,0,0.0192049213809695,0,0,0,0,0,0,0,0,0.0699918736937048,0,0,0,0,0,0,0,0,0.0459708275487864,0.189271382037999,0,0,0,0,0,0,0,0,0,0.0105858398810216,0,0,0,0,0,0,0,0,0.02693254544202,0,0,0.0403773550647227,0,0,0,0,0,0,0.02422299926005,0,0,0,0,0,0,0,0,0.111767892729097
"s__GGB9581_SGB79823|t__SGB79823",0,0,0.0388244028750524,0,0,0,0.0773798567207478,0,0,0,0.0324378580782982,0,0,0,0,0,0,0,0.0401701366921068,0,0,0,0,0.0097427410413576,0,0,0,0,0.133417983869256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002010300157645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090663815000027,0,0,0,0,0,0,0,0.0121967246838547,0,0.0193945750242968,0,0,0,0,0,0,0,0.0012663397814958,0,0,0,0,0,0,0,0,0,0
"s__Bacteroides_eggerthii|t__SGB1829",0,0,0.0153699409673953,0,0.134670556951353,0,0.0005703872328875,0,0,0.0920636490848653,0,0,0,0,0.0146131671388432,0,0,0,0.0061635458550092,0,0.0100500368961054,0,0.56385999976399,0.0001077538179689,0,0.0106483820131709,0,0,0,5.91081956341051,0.444936386280536,0,0,0,0.0260283550285941,0,0.0555505115568543,0,0,0,0,0.0146664264096793,0.269276893075174,21.1853329634232,0.0105699223311373,0.011523003718357,0.0038579817487703,0.0075989345959007,0.0044166778037448,0,0,0.174123007087218,0.0077946091082041,0.0040291414163086,0,0,0,0,0,5.49387495790082,0,0,0,0,0.0033653942034646,0.0186952144449129,0.0752028568986705,0.0365635205364553,0,5.13097533680837,0,0,0.0289096665251211,0,1.10462095468419,0.0097370848617194,0,0,0.0130612612815571,0.000380027920518,0.01110366468548,0,0.0016687018568933,0,0,1.03262246553683,0,0,0.0044915625874808,0.0218211710693932,0,1.43872391467684,0,0
"s__Anaeromassilibacillus_sp_An250|t__SGB14894",0,0,0.0067838566880428,0.0149612173605388,0,0,0.0100741632400143,0,0,0,0,0,0,0,0,0,0,0,0.0013723210204846,0,0,0,0,0,0,0.0186751000294939,0,0,0.10654546730087,0,0,0,0,0,0,0,0.0028236026444957,0,0.751370924473575,0,0,0,0.002550510635669,0.0312855176732862,0,0,0,0,0,0,0,0,0,0,0,0,0.324062802757618,0,0,0,0,0,0,0,0,0.150854514402823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135205489055436,0,0.0144268283877801,0,0,0,0,0,0,0,0.0524382355333313,0,0,0.0240551299615998,0.046359822578639
"s__Bacteroides_gallinarum|t__SGB1828",0,0,0.0057042203479658,0,0,0,0,0,0.168798890415869,0.0004933659316388,0,0,0,0,0.0013610702243094,0,0,0,0.0022369625883045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023758213241725,0,0,0.0018154160426793,0.0027690320569736,0,0.001270509699632,0,0,0,0,0.002893386958051,0.0008694871649837,0,0,0,0,0,0,0,0,0,0,0.0013081612952177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031362065688645,0,0,0,0,0,0,0,0.0020199714744429,0,0,0,0,0
"s__GGB2653_SGB3574|t__SGB3574",0,0,0.0052111580824189,0.0023349414587265,0.0597825979051259,0,0,0,0,0,0,0,0.100287807136326,0,0,0,0,0,0.0020862452507946,0.0736144171608187,0,0,0.0068208870939192,0,0,0,0,0,0,0,0.0119778615161415,0,0,0,0,0,0.0478759153351309,0.0590568662855175,0,0,0,0,0.0944481019245905,0.0271717030202379,0,0,0,0.0138147826833411,0.109185202279828,0,0,0,0.0023234774057076,0,0,0,0,0,0,0,0.0173600202156043,0.0129034427795523,0,0,0.0593340710291486,0.024689099992137,0,0,0,0,0,0.0150886056757293,0,0,0.0219584006857426,0,0,0.0291495156204287,0.0314780916353098,0.0991028366062174,0,0,0,0,0,0,0,0,0,0.0820209397113255,0,0,0,0
"s__Amedibacterium_intestinale|t__SGB4042",0,0,0.0046670893756084,0,0,0,0.0001285379679746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329899005992056,0,0,0,0,0,0,0.0073184350312719,0,0.0047383239460741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004770580787217
"s__Hydrogeniiclostidium_mannosilyticum|t__SGB14890",0,0,0.0045735775666253,0.0040221765539022,0,0,0,0,0,0,0,0,0,0.0023331894684541,0,0,0,0,0,0,0,0.0035624493848845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080634156121463,0,0,0,0,0,0.0049973565588188,0,0,0,0,0,0,0,0,0,0,0,0.0173045821948428,0.0092084647797928,0,0,0,0.020265041612043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s__Bacteroides_sp_AM10_21B|t__SGB1831",0,0,0.0042420356984127,0,0,0,0,0,0,0.0006891460632415,0,0,0,0,0.0009209636847123,0,0,0,0.001205738700079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020963129330933,0,0.0053026301141163,0.0056562962652076,0.0034313653731949,0,0.0016162813267471,0,0,0,0.0002791199618967,0.0014116221219582,0.0002872412955749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045176308908644,0,0,0,0,0,0,0,0.0008621829464085,0,0,0,0,0
"s__Massilimicrobiota_timonensis|t__SGB6767",0,0,0.0040550120804466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36300404604088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397073856875293,0
"s__Lacrimispora_celerecrescens|t__SGB4868",0,0,0.0039274959772879,0.0915584921315715,0.0065229606263185,0,0,0,0,0.172505789557793,0,0,0,0,0.247119821983751,0,0,0,0,0.143401590762773,0,0,0,0.0264894802506959,0,0,0,0.004201568324085,0.0095607540878981,0.152993560445673,0.215539365337156,0.0680043945991217,0,0.0009537073330015,0,0,0.0263413374641858,0.119597028036427,0,0,0,0.0087035807333248,0.0997392233675314,0,0,0,0.0573601814722832,0,0.342943593848945,0,0,0.0288769537722275,0.410589145025976,0,0.102127125695213,0.0837131608015807,0,0.0079438983760698,0,0.0503746482192951,0.0351081065765392,0,0,0.0036287565102471,0.0048906777053575,0.0045667699407421,0.0116124900855148,0.0098097250219758,0,0.0866311819640228,0,0,0.0449560691947827,0,0.0045789622713227,0.0104092178766973,0,0.209520387163127,0.0283219967812311,0.0038256143998821,0.0167637708264309,0,0.0082305242629064,0.0300841261604024,0.0030391691170629,0.156959169571431,0,0,0.179851362620828,0.0519095624982933,0,0,0,0.120440127088717
"s__Bacteroides_clarus|t__SGB1832",0,0,0.0032984165350383,0,0.0002437704357773,0,0,0,0,0.0007361332948262,0,0,0,0,0.0014996222830714,0,0,0,0.0029905492758539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063432876531011,0,0,0.0030982100232503,0.0055300841944746,0,0.0015197869191801,0.002137953598227,0,0,0.000374818234547,0.0021831919774385,0.0026317513297276,0,0,0,0,0,0,0.0002534309520526,0,0,0.0022055515486593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046968426947995,0,1.89129973167857,0,0,0,0,0,0.0046639991767625,0,0,0,0,0
"s__GGB3444_SGB4594|t__SGB4594",0,0,0.0030603864758088,0,0,0,0,0,0,0,0,0,0.0014456644356554,0.0048236726089389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076888136654686,0,0,0,0,0.0019971829909364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038509495945833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s__Phocea_massiliensis|t__SGB14837",0,0,0.0027203435340522,0.0055814696513394,0.0023788632181032,0,0.0222370684596169,0,0,0,0,0,0,0,0,0,0,0,0.0100821966302661,0,0.0020432306416875,0.0077240379844996,0,0,0,0,0,0,0.0438223299098119,0,0,0,0,0,0.029320621357979,0,0,0.0433194631770881,0,0,0,0.0121042661581207,0,0.0008723681800642,0.0220775595603529,0,0,0,0.0008798162955667,0,0,0,0.002007835192102,0,0,0.0058432527063935,0,0.0354368405359565,0,0.0310611530263358,0,0.0097663340072074,0,0,0,0,0,0,0,0,0,0,0,0,0.001176956531278,0,0,0.0286054352949342,0,0.0048643573826315,0.0306004155219215,0,0,0,0,0,0,0,0,0,0,0,0,0.0007752193779228
"s__GGB28262_SGB40814|t__SGB40814",0,0,0.0024058038129274,0,0,0,0,0,0,0.0002505985684514,0,0,0,0,0.0002526537542131,0,0,0,0.0004838819783211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002872725130535,0,0,0.0010577424050321,0.0012528473571897,0,8.04120063058276e-05,0,0,0,0,0.0004646954811415,8.53960608466185e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009109933366701,0,0,0,0,0,0,0,0.0006322674940329,0,0,0,0,0
"s__GGB9364_SGB14339|t__SGB14339",0,0,0.0023717995187518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s__Pseudoflavonifractor_gallinarum|t__SGB29328",0,0,0.0018362318854852,0,0,0.0438113701601117,0,0,0,0,0,0,0.0177279764509518,0,0,0,0,0,0.0004045570638423,0,0,0.0007529722563505,0,0.0033493478418676,0,0,0,0,0,0.0045434337498899,0,0,0,0,0,0,0,0,0,0,0,0,0.0053861715287421,0,0,0,0,0,0.0014165042358623,0,0,0,0.0151069870567331,0.0090985621192942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005447246195161,0,0.0028477214581958,0,0,0,0.0056075230938669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001448212024691
"s__Negativibacillus_massiliensis|t__SGB14912",0,0,0.000187023617966,0,0.0055562847603048,0,0.281249107551564,0,0.003419235108292,0,0.122494511803548,0,0,0,0.0400659953455401,0,0.0585325863690805,0,0.0749541116910975,0,0,0,0,0.0197369076579761,0.0015303308549748,0,0,0,0.0167997368691321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120296558608361,0,0,0,0,0,0,0,0,0.0310918599233227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"s__Ruminococcaceae_bacterium_AM28_23LB|t__SGB14974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828951808729118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070275093627555,0,0,0,0,0,0.0330599052853254,0,0,0.0356771566886995,0,0,0,0,0,0,0,0,0,0,0,0
"s__Intestinimonas_gabonensis|t__SGB79840",0,0,0,0,0.0066238311514678,0,0.0131510408484078,0,0.0073235244993883,0,0,0,0,0,0,0,0,0,0.0048467522746598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057024963559806,0,0,0,0,0,0,0,0.0053173780625558,0,0,0,0
